"unique_id","f_name_english","f_name_arabic","facility_category_name_english","facility_category_name_arabic","facilitysubcategorynameenglish","facilitysubcategorynamearabic","address_line_one","address_line_two_english","address_line_two_arabic","po_box","website","telephone_1","telephone_2","fax","expiry_date","status","area_id","x_coordinate","y_coordinate","email","area_english","area_arabic"
"0000248","Oracare Dental Clinic L L C","عيادة اوراكير للاسنان ش ذ م م","General Dentistry","طب أسنان عام","Dental General Clinic","عيادة طب ​​الأسنان العام","Eissa Lutfi Building besid westzone market ","36 Street","AL BARSHA FIRST","","","971-52-9286969","","","","FAC_ACT_AEX","132","25.112837905560188","55.189554499848846","oracaredubai@gmail.com","AL BARSHA FIRST","AL BARSHA FIRST"
"0000251","Rixos The Palm Hotel - Company Clinic","فندق ريكسوس ذا بالم - عيادة شركة","Nursing","التمريض","General Clinic","عيادة عامة","Rixos Hotel Managment Llc- The Palm Dubai","palm jumeirah","Palm  - Jumeira","","","+971504996492","","","","FAC_ACT","163","25.121131804795116","55.154108405164585","rushi@advethealth.com","Palm  - Jumeira","Palm  - Jumeira"
"0000261","Border Pharmacy","صيدلية بوردر","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","SAAD BUILDING","24 Street 10","MUHAISANAH SECOND","","","04-3793515","","","","FAC_ACT_AEX","90","25.26107990165454","55.42424996109257","borderpharmacy2020@gmail.com","MUHAISANAH SECOND","MUHAISANAH SECOND"
"0000267","Health Expert Pharmacy LLC","صيدلية هيلث اكسبيرت ش.ذ.م.م","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Italy Cluster U-1,International City","Italy cluster ,u1","WARSAN FIRST","","","045776310","","","","FAC_ACT","158","25.16838298181553","55.400372324563","healthexpertphy@gmail.com","WARSAN FIRST","WARSAN FIRST"
"0000269","Premier Pharmacy","صيدلية بريميار","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Kharbash Building","Jumeirah Street 637–647","UMM SUQEIM FIRST","","www.life-me.com","971-50-4541801","","","","FAC_ACT_AEX","119","25.162666488340918","55.21027446557519","premier@realphy.com","UMM SUQEIM FIRST","UMM SUQEIM FIRST"
"0000303","Asyas Nursery","حضانة أسيا","Nursing","التمريض","School clinic","عيادة مدرسة","Al Das Building 10","The Shoreline St 10","Palm  - Jumeira","","www.asyasnursery.com","971-50-1005728","","","","FAC_ACT","163","25.11432220743361","55.14117505593861","ali@bin-drai.com","Palm  - Jumeira","Palm  - Jumeira"
"0000310","Aster Dip Pharmacy Br Of Aster Pharmacies Group LLC","صيدلية استر دي اي بي فرع من مجموعة صيدلية استر ش.ذ.م.م","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Ramla hypermarket ","86 Street","DUBAI INVESTMENT PARK FIRST","","","","","","","FAC_ACT","151","24.97109143213401","55.17225896642136","","DUBAI INVESTMENT PARK FIRST","DUBAI INVESTMENT PARK FIRST"
"0000316","Binsina40","ابن سينا اربعون","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Dubai Mall. 2nd floor, near waterfall and al hallab restaurant ","Dubai mall ","BURJ KHALIFA","","","","","","","FAC_ACT","345","25.195686476287083","55.2793588647188","","BURJ KHALIFA","BURJ KHALIFA"
"0000319","Jalees Home Health Care Services","جليس خدمات الصحة المنزلية","Physiotherapy","علاج طبيعي","Home Healthcare Agency","وكالة الرعاية الصحية المنزلية","Red Avenue Building","59 Street 13","Al Garhoud","","","971-50-1810304","","","","FAC_ACT_AEX","45","25.25127534721364","55.34124005512137","jalees2210@gmail.com","Al Garhoud","Al Garhoud"
"0000327","Horani Dental Lab","حوراني دينتال لاب","Dental Lab - Dental Clinical Support","معمل أسنان","Dental Laboratory","مختبر أسنان","White Crown Building","Sheikh Zayed Road 30","TRADE CENTER FIRST","","","971-50-9115711","","","","FAC_ACT_AEX","108","25.223255989324745","55.28256411985438","","TRADE CENTER FIRST","TRADE CENTER FIRST"
"0000340","Osama Al Hashimi Dental Clinic","عيادة أسامة الهاشمى لطب الأسنان","General Dentistry","طب أسنان عام","Dental General Clinic","عيادة طب ​​الأسنان العام","Al Rowaa3","Al Rigga Street 56","AL RIGGA","","","971-50-4730052","","","","FAC_ACT_AEX","14","25.26368347186138","55.32260560023551","samhashimi@yahoo.com","AL RIGGA","AL RIGGA"
"0000397","REVEAL MEDICAL CENTER L.L.C","مركز ريفيل الطبي ذ م م ","General Dentistry","طب أسنان عام","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","The Elite Business Center","Al Seedaf Road 1","AL BARSHA FIRST","","www.reveal.ae","971-551042277","","","","FAC_ACT","132","25.116476484548865","55.20601157548265","info@reveal.ae","AL BARSHA FIRST","AL BARSHA FIRST"
"0000410","Avicenna Medical Clinc","مركز افيسينا الطبي","General Dentistry","طب أسنان عام","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","بو هليبه","Al Murraqqabat Road","Deira","","","97142226203","","","","FAC_ACT","2","25.264088595104155","55.32899941781758","medicalavicenna944@gmail.com","Deira","Deira"
"0000445","Sabari Indian School LLC","مدرسة سبري الهندية ش ذ م م","General Practice","طب عام","School clinic","عيادة مدرسة","Sabari Indian School","شارع 30ب 52","Al Waheeda","","www.sisdubai.com","971-504746154","","","","FAC_ACT_AEX","65","25.289531112672098","55.3413711023101","admin@sisdubai.com","Al Waheeda","Al Waheeda"
"0000456","Biolite Aesthetic Clinic","بيوليت استيتيك كلينيك ش.ذ.م.م","General Practice","طب عام","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","Rashed Abdulla Dhahi Almarri","Al Thanya St 59","UMM SUQEIM SECOND","","","971-502920086","","","","FAC_ACT","123","25.143754812912217","55.19968567421213","info@biolitedubai.com","UMM SUQEIM SECOND","UMM SUQEIM SECOND"
"0000467","Home Grown Childrens Nursery","محلية دار حضانة للاطفال","Nursing","التمريض","School clinic","عيادة مدرسة","Home Grown Children’S Nursery","Samari Street 22","UMM SUQEIM SECOND","","www.homegrownnursery.ae","97143307008","","","","FAC_ACT_AEX","123","25.15519766985459","55.210657469538006","headteacher@homegrownnursery.ae","UMM SUQEIM SECOND","UMM SUQEIM SECOND"
"0000483","Dovecote Nursery","حضانة دوفكوت","Nursing","التمريض","School clinic","عيادة مدرسة","Repton Al Barsha","1","AL BARSHA SOUTH FIRST","","www.dovecotenursery.org","971-50-1013709","","","","FAC_ACT_AEX","160","25.078721222521853","55.24239445497586","admissions.albarsha@dovecotenursery.org","AL BARSHA SOUTH FIRST","AL BARSHA SOUTH FIRST"
"0000501","Z O E Dental Clinic","عيادة زد او اي لطب الاسنان","General Dentistry","طب أسنان عام","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","Business Village Block B. , Deira , Dubai","3c Street 54","Port Saeed","","www.zoedubai.com","971-50-1780781","","","","FAC_ACT","32","25.256752673990277","55.32640064462171","zoe.dentalclinc@gmail.com","Port Saeed","Port Saeed"
"0000517","Madinat Alqouz Pharmacy LLC","صيدلية مدينة القوز ش.ذ.م.م","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Farnak Building","Al rostomani street","AL QOUZ IND.THIRD","","","971521676755","","","","FAC_ACT","129","25.153736192756476","55.245344834453654","hr@novohealthcare.com","AL QOUZ IND.THIRD","AL QOUZ IND.THIRD"
"0000542","Pharma One Pharmacy","صيدلية فارما ون","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Fatima bldg. بناية فاطمة","9 Street 11","MUHAISANAH SECOND","","www.bmgpharmacy.com","971-50-6280760","","","","FAC_ACT","90","25.285509391711358","55.399112356878256","saghirm55@yahoo.com","MUHAISANAH SECOND","MUHAISANAH SECOND"
"0000543","Jansons Pharmacy","صيدلية جانسونس","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Qassim Mohamed Yousuf Bldg","13c Street 17","AL SOUQ AL KABEER","","www.jansons-clinics.com","97143514119","","","","FAC_ACT","98","25.262666777731162","55.289933541841144","jansonspharma@gmail.com","AL SOUQ AL KABEER","AL SOUQ AL KABEER"
"0000554","Advanced Star Pharmacy L L C","صيدلية ادفانسد ستار ش ذ م م","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","naseem almadina supermarket","40 Street","DUBAI INVESTMENT PARK SECOND","","","971-55-5582744","","","","FAC_ACT","10","24.975815671519353","55.20138535653725","accounts@acuae.org","DUBAI INVESTMENT PARK SECOND","DUBAI INVESTMENT PARK SECOND"
"0000560","Easy Dental Branch 1","ايزي للأسنان فرع١","General Dentistry","طب أسنان عام","PolyClinic (2spec)","عيادة متعددة الاختصاصات (تخصصان)","Fatma Building","26b Street 21","AL MURAQQABAT","","","971-50-1256778","","","","FAC_EXP","19","25.26462273674576","55.322417188487314","easydentaldubai@gmail.com","AL MURAQQABAT","AL MURAQQABAT"
"0000578","Super     Care   Pharmacy     LLC (BRANCH)","صيدلية سوبر    كير ش   ذ م م فرع","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Aswaaq","24B Street","NADD AL HAMAR","","","0567468964","","","","FAC_ACT","143","90.0","90.0","scaswaaqnadalhamar@gmg.com","NADD AL HAMAR","NADD AL HAMAR"
"0000579","REPTON AL BARSHA FZ-LLC ","ريبتون البرشاء منطقة حرة ذ م م ","Nursing","التمريض","School clinic","عيادة مدرسة","Foremarke School","Al Barsha South Road","AL BARSHA SOUTH SECOND","","","+971502595178","","","","FAC_ACT","161","25.079929962573022","55.24288474623455","jhurlin@reptonalbarsha.org","AL BARSHA SOUTH SECOND","AL BARSHA SOUTH SECOND"
"0000586","Levantine Dental Clinc","ليفانتين لطب الأسنان","Orthodontics","تقويم أسنان","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","Shiek Saeed Al-Maktoum Building","22a Street 1092","AL SAFA FIRST","","www.levantine.ae","055-55-90201","","","","FAC_ACT","116","25.176958952409837","55.245519112707015","dr.nahas@hotmail.com","AL SAFA FIRST","AL SAFA FIRST"
"0000606","Dr Manjulas Dental Clinic","عيادة الدكتور مانجولاس لطب الأسنان","General Dentistry","طب أسنان عام","Dental General Clinic","عيادة طب ​​الأسنان العام","R549, WASL BUSINESS CENTRE","27th street","Port Saeed","","","971-50-5988174","","","","FAC_ACT","32","25.254387897342053","55.33619122947727","drmanjulakg@gmail.com","Port Saeed","Port Saeed"
"0000614","Real 5 Pharmacy","صيدلية ريل ٥","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Carrefour Al Nahda","Amman Street","AL NAHDA SECOND","","www.life-me.com","971-50-4541801","","","","FAC_ACT","77","25.298030572035625","55.38265775894316","real5phy@life-me.com","AL NAHDA SECOND","AL NAHDA SECOND"
"0000637","Al Manara Al Raeda Pharmacy","صيدلية المنارة الرائدة","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","AL GHURAIR CENTRE","Raqqa","AL MURAQQABAT","","https://emanara.com/","04 2952871","","","","FAC_ACT_AEX","19","90.0","90.0","alghurair@manarapharma.ae","AL MURAQQABAT","AL MURAQQABAT"
"0000640","Advanced Orthospine Health Center","مركز ادفانسد اورتوسباين الصحي","Physiotherapy","علاج طبيعي","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","Al Shaafar Building # 7","شارع 2د 158","Al Wasl","","","971-4-3444828","","","","FAC_ACT","112","25.213739671158674","55.25854361951881","faribaf@hotmail.com","Al Wasl","Al Wasl"
"0000643","Victory Heights Primary School","مدرسة فيكتوري هايتس برايمري","General Practice","طب عام","School clinic","عيادة مدرسة","Victory Heights Primary School","Dubai Sports City St 24/3","AL HEBIAH THIRD","","www.vhprimary.com","971-056-1352741","","","","FAC_ACT_AEX","220","25.03497672431152","55.22199250931795","nurse@vhprimary.com","AL HEBIAH THIRD","AL HEBIAH THIRD"
"0000644","Optimal Fitness","اوبتيمال فيتنس","Podiatry","علاج القدمين","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","Bldg 3","stedio city","AL Hebiah-1","","www.optimalclinic.ae","971-50-4233302","","","","FAC_ACT_AEX","218","25.042825556695256","55.25148565580121","therapy@optimalclinic.ae","AL Hebiah-1","AL Hebiah-1"
"0000658","Bright Smile Dental And Orthodontic Center","مركز برايت سمايل لطب و تقويم الأسنان","Orthodontics","تقويم أسنان","PolyClinic (2spec)","عيادة متعددة الاختصاصات (تخصصان)","Al Shafar Building 7","2d Street 158","AL BADA'","","www.brightsmile.ae","052-767-8728","","","","FAC_ACT_AEX","107","25.21376271929197","55.25851750186929","info@brightsmile.ae","AL BADA'","AL BADA'"
"0000661","Medicure Pharmacy","صيدلية ميديكيور","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Palace Tower","Palace Tower","Nad Al Sheba","","","971-55-3283328","","","","FAC_ACT","153","25.116088882691034","55.39013985808638","info@medicuregroup.com","Nad Al Sheba","Nad Al Sheba"
"0000663","Marhaba Optics Branch","فرع البصريات بشموخ","Optometry","بصريات","Optical Center","مركز بصري","HASSAN MOHD HASSAN MAJED ALMARRI","117-128","AL MURAR","","","971-050-2783703","","","","FAC_ACT_AEX","61","90.0","90.0","gireesh3880@rediffmail.com","AL MURAR","AL MURAR"
"0000669","The Smile Studio Dental Clinic","دي سمايل ستوديو عيادة طب الاسنان","General Dentistry","طب أسنان عام","Dental General Clinic","عيادة طب ​​الأسنان العام","Yes Business Centre Building","13 Street 32","AL BARSHA FIRST","","","971-50-8594989","","","","FAC_ACT_AEX","132","25.111655727177904","55.20616541477663","thesmilestudiodent@gmail.com","AL BARSHA FIRST","AL BARSHA FIRST"
"0000721","New Al Kanz Pharmacy Branch","صيدلية الكنز الجديدة فرع","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","J2 Tower","Footpath by the man-made pond","Jumeira Lakes Towers","","","","","","","FAC_ACT_AEX","140","25.06812649315695","55.141811315021606","","Jumeira Lakes Towers","Jumeira Lakes Towers"
"0000730","Real Smile Dental Clinic L L C","عيادة ريل اسمايل لطب الاسنان ش ذ م م","General Dentistry","طب أسنان عام","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","Maina Building","Al Mina Street","Al Hudaiba","","","971-55-2232318","","","","FAC_ACT","102","25.24405518399529","55.2761455531856","realsmiledc@gmail.com","Al Hudaiba","Al Hudaiba"
"0000740","Chubby Cheeks Early Learning Center","مركز تشبي تشيكس للتعليم المبكر","Nursing","التمريض","School clinic","عيادة مدرسة","villa No. 6 ","1b Street 75","AL QOUZ FIRST","","","971-050-6127012","","","","FAC_ACT","117","25.16675906862367","55.26409784219746","bisanft@hotmail.com","AL QOUZ FIRST","AL QOUZ FIRST"
"0000761","Kids Spot Nursery","كيدز سبوت نيرسيري","Nursing","التمريض","School clinic","عيادة مدرسة","Kids Spot Nursery,Al Wasl , 12A St, Villa 9, Near Jumeira","12a Street 9","Al Wasl","","https://www.kidsspotnursery.ae/","00-971-561761103","","","","FAC_ACT","112","25.203589144341347","55.254824214312215","info@kidsspotnursery.com","Al Wasl","Al Wasl"
"0000812","Al Jalila Children’s Specialty Hospital FZ-LLC","مستشفى الجليلة التخصصي للأطفال منطقة حرة-ذ.م.م","Orthopedic Surgery","جراحة العظام","Specialty Hospital (>100)","مستشفى تخصصي (أكثر من 100 سرير)","Plot Number:3260585, Oud Metha","al jalila hospital","OUD METHA","","","9712811000","","","","FAC_ACT","43","25.225599231204708","55.3190217050543","HR@AJCH.ae","OUD METHA","OUD METHA"
"0000821","Cambridgeshire Nursery","حضانة كامبريدجشاير","","","School clinic","عيادة مدرسة","Mohammad Omar Villa","35a Street 11","MANKHOOL","","","97-15-29869851","","","","FAC_ACT_AEX","317","25.248169602607256","55.29003738181865","office@cambridgeshirenursery.com","MANKHOOL","MANKHOOL"
"0000842","Bay Square Pharmacy L L C","صيدلية باي سكوير ش.ذ.م.م","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Bay Square Bb11","Marasi Drive","BUSINESS BAY","","","","","","","FAC_ACT","346","25.185275985345452","55.281797917633334","","BUSINESS BAY","BUSINESS BAY"
"0000869","Dr Shyams Ayurveda Centre Branch","مركز الدكتور شيام للايروفيدا فرع","Ayurvedic Medicine","طب الهندي التقليدي","Traditional, Complementary & Alternative Medicine (TCAM) Facilities (1 Spec)","مركز الطب التقليدي و التكميلي و البديل (تخصص واحد)","Al Mur Residence","Jumeirah 01","","","www.drshyamayurveda.com","971-50-6381722","","","","FAC_ACT","","90.0","90.0","info@drshyamayurveda.com","",""
"0000946","DENTAL STUDIO_JBR LLC","دينتال استديو جي بي ار ش ذم م","General Dentistry","طب أسنان عام","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","Al Fattan Marina Tower 2","Al Mamsha Street","JUMEIRA THIRD","","","971-50-6565007","","","","FAC_ACT","115","25.08009170184385","55.13592571025261","marina@thedentalstudio.ae","JUMEIRA THIRD","JUMEIRA THIRD"
"0000954","Manzil Home Health Services LLC","منزل للخدمات الطبية المنزلية ش ذ م م ","General Practice","طب عام","Home Healthcare Agency","وكالة الرعاية الصحية المنزلية","DUBAI SUPREME COURT COMPLEX","Um Hurair Second","","","www.manzilhealth.com","971-56-5033964","","","","FAC_ACT","","90.0","90.0","info@manzilhealth.ae","",""
"0000958","Apple Care Pharmacy Llc Branch","صيدلية أبل كاير ش ذ م م فرع","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Greece K-14","Greece k","WARSAN FIRST","","","971-055-5530362","","","","FAC_ACT","158","25.155104496539714","55.4108844884256","applecaregreece@gmail.com","WARSAN FIRST","WARSAN FIRST"
"0000972","Aig Medical Clinics LLC","عيادات ايه اي جي الطبية ش ذ م م","Plastic Surgery","الجراحة التجميلية","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","Jumeirah Third","Jumeirah Street 506a","JUMEIRA THIRD","","www.aigclinics.com","971-50-5584247","","","","FAC_ACT","115","25.18227912953606","55.22523606201189","wajdi.aldaghma@aigclinics.com","JUMEIRA THIRD","JUMEIRA THIRD"
"0000972","Aig Medical Clinics LLC","عيادات ايه اي جي الطبية ش ذ م م","Plastic Surgery","الجراحة التجميلية","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","Jumeirah Third","Jumeirah Street 506a","JUMEIRA THIRD","","www.aigclinics.com","971-50-5584247","","","","FAC_ACT","115","25.18227912953606","55.22523606201189","wajdi.aldaghma@aigclinics.com","JUMEIRA THIRD","JUMEIRA THIRD"
"0000974","Feet Lounge Reflexology And Spa For Women","فيت لونج ريفليكسولجي اند سبا فور وومن","","","Beauty Center Salon","مركز تجميل","Business Bay L L Cr Owner Salwan","Shaikh Zayed Road","Borj  Dubai","","","971-4-4522259","","","","FAC_EXP","-99","25.170577","55.150404","ninemile@eim.ae","Borj  Dubai","Borj  Dubai"
"0000982","Marina Medical Center","مركز المارينا الطبي","Orthodontics","تقويم أسنان","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","Botanica Tower","King Salman bin Abdulaziz Al Saud Street 268","Dubai Marina and Jumeira Beach","","mmcdubai.ae","009-715-61818819","","","","FAC_ACT","139","25.08512315286558","55.14201017197844","dr.mahmandar@mmcdubai.ae","Dubai Marina and Jumeira Beach","Dubai Marina and Jumeira Beach"
"0000982","Marina Medical Center","مركز المارينا الطبي","Orthodontics","تقويم أسنان","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","Botanica Tower","King Salman bin Abdulaziz Al Saud Street 268","Dubai Marina and Jumeira Beach","","mmcdubai.ae","009-715-61818819","","","","FAC_ACT","139","25.08512315286558","55.14201017197844","dr.mahmandar@mmcdubai.ae","Dubai Marina and Jumeira Beach","Dubai Marina and Jumeira Beach"
"0000987","Sensation Station Center","سنسيشن ستيشن سنتر","Speech Therapy","علاج النطق","Clinical Support (2 Specs)","خدمات صحية مساندة (تخصصان)","Ibn Batuta Gate Office","Abraj Al Mina St 2f","JABAL ALI FIRST","","www.sensationstation.com","971-58-8289155","","","","FAC_ACT","136","25.040840056525404","55.11696400363852","admin@sensationstation.ae","JABAL ALI FIRST","JABAL ALI FIRST"
"0000993","Proficiency Healthcare Diagnostic Laboratories Llc Dubai Branch","مختبرات الرعايه الصحية الاحترافية للتشخيص ذ م م فرع دبي","Clinical Pathology","طب علم الأمراض السريرية","Medical Laboratory","مختبر طبي","","Al Wasl Road","Al Manara","","www.phd-laboratories.com","971-564953563","","","","FAC_ACT","124","90.0","90.0","d.bosco@alborgdx.com","Al Manara","Al Manara"
"0000997","Binsina 51 Pharmacy","صيدلية ابن سينا واحد وخمسون","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Discovery Pavilion","Street 7","JABAL ALI FIRST","","","971-52-4276271","","","","FAC_ACT","136","25.035078","55.147127","","JABAL ALI FIRST","JABAL ALI FIRST"
"0001004","Capital School","مدرسة كابيتال","Nursing","التمريض","School clinic","عيادة مدرسة","Capital School","Baghdad Street 44","AL QUSAIS FIRST","","","971-50-7767826","","","","FAC_ACT","74","25.2848199801755","55.37144386214704","purchasing@capitalschooluae.com","AL QUSAIS FIRST","AL QUSAIS FIRST"
"0001005","Bin Sina 54 Pharmacy","صيدلية ابن سينا اربعة وخمسون","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Emirates Towers","emirates tower","TRADE CENTER SECOND","","","","","","","FAC_ACT","109","25.216926480666935","55.282111968896615","","TRADE CENTER SECOND","TRADE CENTER SECOND"
"0001006","Derma Lina polyclinic LLC","  مجمع ديرما لينا الطبي ش.ذ.م.م","Dermatology","جلدية","PolyClinic (2spec)","عيادة متعددة الاختصاصات (تخصصان)","Jumeirah terrace building","2nd December Street 16","JUMEIRA FIRST","","","971-50-5832258","","","","FAC_ACT","106","25.23941030965876","55.2708708703726","lhoussami6@gmail.com","JUMEIRA FIRST","JUMEIRA FIRST"
"0001008","Barakat Optical Jpv Branch","نظارات البركات فرع جميرا بارك بافيليون","Optometry","بصريات","Optical Center","مركز بصري","Jumeirah Park Pavillion","Dubai ","JABAL ALI THIRD","","www.barakatoptical.ae","971-50-8438954","","","","FAC_ACT","185","25.042759294768583","55.15969768045284","admin@barakatoptical.ae","JABAL ALI THIRD","JABAL ALI THIRD"
"0001025","Khalidha Pharmacy L.L.C","صيدلية خالدية ذ م م","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Al Adeem Real Estate Building","Latifa Bint Hamdan Street","AL QOUZ FIRST","","","043952885","","","","FAC_ACT","117","25.15145564454156","55.24208771070022","tmkamsa@gmail.com","AL QOUZ FIRST","AL QOUZ FIRST"
"0001028","Hala Pharmacy 15","صيدلية هلا ١٥","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","AL SAFA TOWER","Al Badaa' Street 56","TRADE CENTER FIRST","","www.life-me.com","971-50-4541801","","","","FAC_ACT","108","25.21754535549675","55.27839854921072","hala15phy@life-me.com","TRADE CENTER FIRST","TRADE CENTER FIRST"
"0001029","Access Pharmacy2Br Of Aster Pharmacies Group LLC","صيدلية أكسس٢ فرع من مجموعة صيدلية استر ش ذ م م","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Near Bus Staton","32a Street 72","MUHAISANAH SECOND","","www.asterpharmacy.com","971-04-2637531","","","","FAC_ACT","90","25.266292872862206","55.43389323172666","access2@asterpharmacy.com","MUHAISANAH SECOND","MUHAISANAH SECOND"
"0001062","Aster Pharmacy 114 Brof Aster Pharmacies Group LLC","صيدلية استر ١١٤فرع من مجموعة صيدلية استر ش ذ م م","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","ASWAAQ","شارع 31 14e","AL BARSHA FIRST","","","971-055-7009110","","","","FAC_ACT","132","25.090135155755917","55.22759952348451","aster114@asterpharmacy.com","AL BARSHA FIRST","AL BARSHA FIRST"
"0001086","Dove Green Private School LLC"," مدرسة دوف جرين الخاصة ش.ذ.م.م","General Practice","طب عام","School clinic","عيادة مدرسة","Dovecote Green Primary School","Industry Ring St 598-130","DUBAI INVESTMENT PARK FIRST","","www.dovegreenschool.com","971-55-4695958","","","","FAC_ACT_AEX","151","24.996585073404905","55.15624998679525","clinic@dovegreenschool.com","DUBAI INVESTMENT PARK FIRST","DUBAI INVESTMENT PARK FIRST"
"0001091","Singing Birds Nursery","حضانة سينجنج بيردز","","","School clinic","عيادة مدرسة","Api Residency","al nahda ","AL NAHDA FIRST","","","971-055-1644846","","","","FAC_ACT_AEX","73","25.290865050652336","55.36205772315651","priyamenon161@gmail.com","AL NAHDA FIRST","AL NAHDA FIRST"
"0001098","Sun Eye Optical","صن أي للنظارات","Optometry","بصريات","Optical Center","مركز بصري","2402","The Beach Located On Jbr Road(The Walk),Dubai,UAE","Dubai Marina and Jumeira Beach","","www.yateemgroup.com","971-50-4616759","","","","FAC_ACT_AEX","139","25.170577","55.150404","HR@YATEEMGROUP.AE","Dubai Marina and Jumeira Beach","Dubai Marina and Jumeira Beach"
"0001138","Life Rose Pharmacy","صيدلية لايف روز","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Rose 6 Residency","Al Khareef 1 Street","Emirates Hills","","www.life-me.com","971-50-4541801","","","","FAC_ACT","141","25.096347226507007","55.17219002920324","liferosephy@life-me.com","Emirates Hills","Emirates Hills"
"0001139","New Al Kanz Pharmacy Br JLT","صيدلبة الكنز الجديدة فرع جي إل تي","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Lakeshore Tower 1","Cluster Y Y2","Jumeira Lakes Towers","","","","","","","FAC_ACT_AEX","140","25.078301805783934","55.15293233128361","","Jumeira Lakes Towers","Jumeira Lakes Towers"
"0001152","Maple Bear Early Learning Center L L C","مركز مابل بير للتعليم المبكر ش.ذ.م.م","Nursing","التمريض","School clinic","عيادة مدرسة","Burlington Tower","Canal Walk","BURJ DUBAI","","","971-555198269","","","","FAC_ACT_AEX","253","25.1848109808986","55.265300330193504","admin@maplebear.ae","BURJ DUBAI","BURJ DUBAI"
"0001204","Emirates Hospitals Rehabilitation And Homecare Services LLC","مستشفيات الإمارات لإعادة التأهيل و خدمات العناية المنزلية ذ م م","General Practice","طب عام","Home Healthcare Agency","وكالة الرعاية الصحية المنزلية","Shikh Hilal Dihab Hilal","5a Street 36","Abu Hail","","www.emiratesrehabilitation.ae","971-42691090","","","","FAC_ACT_AEX","42","25.28517964764059","55.32639431772318","mingma.sherpa@emiratesrehabilitation.ae","Abu Hail","Abu Hail"
"0001262","SAFAA AL LISAILI PHARMACY L L C","صيدلية صفاء الليسيلي ش ذ م م ","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Ali Abdulla Mohamed Al Mazrooi","alisali","AL Lesaily","","","04-2237844","","","","FAC_ACT_AEX","200","24.94960026352196","55.49408409749669","safaaallisaili2022@gmail.com","AL Lesaily","AL Lesaily"
"0001309","Dr Maya Dental Centre","مركز دكتوره مايا للأسنان","Pediatric Dentistry","طب أسنان أطفال","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","Apex Atrium","Turin Boulevard Road 6/5","AL HEBIAH FIRST","","","971-050-4216374","","","","FAC_ACT","25","25.04603330072676","55.235531330713876","ceo@drmayadental.com","AL HEBIAH FIRST","AL HEBIAH FIRST"
